"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"1","13152",15,51,35,35.1,346,2,14.6,75.2,16.5,"WGS84",45.9755,12.66835,"B52","8","U111","8","mineral","ITALY"
"2","13153",8,57,35,62.6,418,1.4,27.1,58,8.3,"WGS84",45.99018,12.79803,"C10","8","U120","8","mineral","ITALY"
"3","13154",36,61,3,15.1,501,1,0,129.3,20.3,"WGS84",45.88863,12.53528,"B11","8","U111","8","mineral","ITALY"
"4","13155",25,65,10,25.8,498,1.5,0,72.7,16.9,"WGS84",45.87001,12.56019,"B51","8","U111","8","mineral","ITALY"
"5","13156",10,61,29,37.3,496,2,0,49.2,11,"WGS84",45.95168,12.89902,"C10","8","U120","8","mineral","ITALY"
"6","13158",39,58,3,29.6,402,2.5,48.9,121.4,23.3,"WGS84",45.84271,12.91913,"B16","8","U111","8","mineral","ITALY"
"7","13159",30,65,5,16.9,506,1.2,22.8,127.4,11.6,"WGS84",45.73037,13.06721,"B16","8","U111","8","mineral","ITALY"
"8","13160",19,46,35,26.3,2,2.2,28,315.1,14.9,"WGS84",46.00109,13.0567,"B13","8","U111","8","mineral","ITALY"
"9","13161",21,45,34,23.2,67,2.1,62.2,162.4,17.4,"WGS84",46.00259,13.00516,"B16","8","U111","8","mineral","ITALY"
"10","13162",46,50,4,22.9,240,2,18.5,336.6,25.6,"WGS84",45.75784,13.35143,"B33","8","U111","8","mineral","ITALY"
"11","13164",32,61,7,9.7,8,1.2,22.4,113.8,20.7,"WGS84",45.851,13.25422,"B33","8","U111","8","mineral","ITALY"
"12","13165",25,48,27,14.9,1,1.6,20.4,175.6,15.5,"WGS84",45.89764,13.48888,"B82","F00","U111","8","mineral","ITALY"
"13","13166",21,72,7,22.4,339,1.5,0,139.7,18.5,"WGS84",45.88214,13.41064,"B16","8","U111","8","mineral","ITALY"
"14","13167",25,72,4,31.3,159,2.6,15.6,95.2,32.6,"WGS84",45.90097,13.38605,"B16","8","U111","8","mineral","ITALY"
"15","13168",24,51,25,20.1,5,2,19.6,81.6,19.1,"WGS84",46.01303,13.26383,"B16","8","U111","8","mineral","ITALY"
"16","13169",31,43,26,22,66,2.3,49.2,275.3,22.4,"WGS84",45.899327,13.43749,"B33","8","U111","8","mineral","ITALY"
"17","13170",23,43,33,18.8,181,1.6,18.8,139.2,17.2,"WGS84",45.9052,13.20502,"B16","8","U111","8","mineral","ITALY"
"18","13171",20,53,27,16.1,9,1.7,36.5,132.6,15.7,"WGS84",46.11052,13.01119,"B33","8","U111","8","mineral","ITALY"
"19","13172",17,50,33,29.7,41,2.5,33.7,266.7,18.4,"WGS84",46.07382,13.03503,"B33","8","U111","8","mineral","ITALY"
"20","13173",NA,NA,NA,237.7,418,15.7,39,232.8,28.2,"WGS84",46.15689,12.62502,"C30","8","U120","8","organic","ITALY"
"21","13174",28,55,17,26.4,50,2.5,19.9,163.5,27,"WGS84",46.17088,12.78219,"B16","8","U111","8","mineral","ITALY"
"22","13175",27,44,30,66.7,296,3.9,17.6,130.2,26.5,"WGS84",46.06083,12.85333,"B33","8","U111","8","mineral","ITALY"
"23","13176",7,41,52,113.4,408,4.9,16.2,79.1,30.9,"WGS84",46.37734,13.28214,"C30","8","U120","8","organic","ITALY"
"24","13177",8,30,62,51.7,586,0.3,0,30.5,9.6,"WGS84",46.396492,13.181275,"C10","8","U120","8","mineral","ITALY"
"25","13178",14,31,56,17,121,1.5,0,52.3,17,"WGS84",46.26364,13.25099,"C30","8","U120","8","mineral","ITALY"
"26","13179",12,41,47,36.7,176,2.9,0,79.3,19.4,"WGS84",46.08176,13.37149,"E20","8","U111","8","mineral","ITALY"
"27","13180",9,40,50,46.9,329,1.6,16.9,49.8,8.4,"WGS84",46.16671,12.93669,"E30","8","U112","8","mineral","ITALY"
"28","13181",20,57,23,73.8,46,7,13.2,96.2,36.2,"WGS84",46.188195,12.808321,"E20","8","U111","8","mineral","ITALY"
"29","13182",23,27,50,56.9,3,5.3,11.8,76.4,7,"WGS84",46.18178,13.04105,"E20","8","U111","8","mineral","ITALY"
"30","13183",15,33,52,9.3,1,1.1,41.1,125,6.8,"WGS84",46.14052,13.21983,"B16","8","U111","8","mineral","ITALY"
"31","13184",25,45,29,104.3,79,6.4,30.7,151.3,50.5,"WGS84",46.17448,13.27041,"C30","8","U120","8","organic","ITALY"
"32","13188",19,64,16,18.4,0,1.9,24.9,90.2,6.1,"WGS84",45.24605,7.74866,"B11","8","U111","8","mineral","ITALY"
"33","13189",13,56,30,11.1,0,1.2,20.3,83.7,3.8,"WGS84",45.24969,7.92671,"B16","8","U111","8","mineral","ITALY"
"34","13190",20,29,51,21.4,83,2,16.1,333.1,27,"WGS84",45.08403,7.75553,"E30","8","U400","8","mineral","ITALY"
"35","13191",12,49,39,19.2,2,2.3,53.7,450.6,11,"WGS84",45.25809,8.38435,"B17","8","U111","8","mineral","ITALY"
"36","13192",18,49,33,15.6,1,1.6,19,79.8,9.7,"WGS84",45.37961,8.15201,"B16","8","U111","8","mineral","ITALY"
"37","13193",13,49,38,18.1,2,2.2,127.3,162.7,12.3,"WGS84",45.21437,7.97892,"B16","8","U111","8","mineral","ITALY"
"38","13194",28,45,27,38.5,0,3.5,17.5,117.6,13,"WGS84",44.96698,7.38017,"C10","8","U400","8","mineral","ITALY"
"39","13195",25,63,12,33.3,1,3.2,14.6,74.3,10.6,"WGS84",45.27629,7.49275,"E20","8","U111","8","mineral","ITALY"
"40","13196",13,60,27,13.4,0,1.6,17.4,39.7,5.1,"WGS84",45.35247,7.66796,"E20","8","U111","8","mineral","ITALY"
"41","13197",14,40,45,31.5,0,3,17.6,47.8,12.2,"WGS84",44.78614,7.36328,"E20","8","U111","8","mineral","ITALY"
"42","13198",19,51,30,22.9,1,2.3,0,174.4,13.1,"WGS84",45.22226,7.49537,"E20","8","U111","8","mineral","ITALY"
"43","13199",16,56,28,18.4,3,1.8,24.5,67.4,12.9,"WGS84",45.04291,7.52853,"B16","8","U111","8","mineral","ITALY"
"44","13200",11,62,27,13.4,15,1.5,27.2,54.8,11.6,"WGS84",45.0601,7.5026,"B11","8","U111","8","mineral","ITALY"
"45","13201",21,52,28,64.2,3,5,86.5,299.6,22.8,"WGS84",45.02304,7.45336,"C10","8","U400","8","mineral","ITALY"
"46","13202",10,48,41,12.4,1,1.3,34.6,66.4,7.6,"WGS84",45.30568,8.05163,"B16","8","U111","8","mineral","ITALY"
"47","13203",8,36,56,8.3,0,1,55.3,64.7,2.7,"WGS84",44.95021,7.40377,"B16","8","U111","8","mineral","ITALY"
"48","13204",15,50,35,8.5,0,1.1,37,116.8,5.1,"WGS84",44.91896,7.61085,"B16","8","U111","8","mineral","ITALY"
"49","13205",15,49,35,22.8,1,2.2,30.6,59.4,13.5,"WGS84",45.34639,8.27984,"B17","8","U111","8","mineral","ITALY"
"50","13206",12,63,25,11.6,0,1.5,27.2,82.7,6,"WGS84",45.25363,8.20512,"B17","8","U111","8","mineral","ITALY"
"51","13207",15,64,21,15.3,0,1.6,28.9,86.1,5.8,"WGS84",45.37677,7.97296,"E30","8","U112","8","mineral","ITALY"
"52","13208",10,25,65,34.3,0,3,56.2,101.9,9.5,"WGS84",45.35786,7.89695,"E30","8","U112","8","mineral","ITALY"
"53","13209",14,73,12,12.3,1,1.4,33.3,134.1,8.8,"WGS84",45.32022,7.84759,"B16","8","U111","8","mineral","ITALY"
"54","13210",20,30,50,69.7,47,3.8,14.9,133.9,30.3,"WGS84",44.60042,9.28653,"C10","8","U120","8","mineral","ITALY"
"55","13211",30,47,23,12.3,264,1.7,0,189.9,22.5,"WGS84",44.85447,9.53283,"B13","8","U111","8","mineral","ITALY"
"56","13212",44,50,6,17.3,108,2,25,316.3,32,"WGS84",44.98173,10.01264,"B22","8","U111","8","mineral","ITALY"
"57","13213",32,53,15,9.1,36,1.1,11.1,126.8,25.4,"WGS84",45.0176,9.80999,"B11","8","U111","8","mineral","ITALY"
"58","13214",33,53,14,10.2,11,1.3,0,170.7,22.3,"WGS84",44.92667,9.55751,"E30","8","U112","8","mineral","ITALY"
"59","13215",34,53,13,16.8,438,1.9,25.3,186,29.6,"WGS84",44.85378,9.58183,"C10","8","U120","8","mineral","ITALY"
"60","13216",42,47,12,41,10,3.6,0,208.7,26.3,"WGS84",44.63788,9.48421,"E10","8","U112","8","mineral","ITALY"
"61","13217",30,60,10,28.9,5,2.2,0,155.5,21.1,"WGS84",44.76503,9.7353,"C10","8","U120","8","mineral","ITALY"
"62","13218",29,54,17,17.1,102,1.8,0,208.2,26.1,"WGS84",44.94556,9.88616,"E20","8","U111","8","mineral","ITALY"
"63","13219",23,70,6,9.9,1,1.3,18.9,77.9,17.5,"WGS84",45.0519,9.37896,"B16","8","U111","8","mineral","ITALY"
"64","13220",42,47,12,16.9,267,1.5,0,245.6,28.4,"WGS84",44.9255,9.32985,"B82","E10","U111","8","mineral","ITALY"
"65","13221",26,66,8,14.9,19,1.9,18.7,134.3,28,"WGS84",44.90923,9.75983,"B11","8","U111","8","mineral","ITALY"
"66","13222",39,51,10,15.9,14,2.2,229.8,868.5,26.3,"WGS84",44.99979,9.70613,"B42","8","U111","8","mineral","ITALY"
"67","13226",31,44,26,18.8,34,1.6,0,206,19.3,"WGS84",45.79572,11.78569,"B51","8","U111","8","mineral","ITALY"
"68","13227",24,65,11,40.7,221,2.9,11.6,172.2,35.7,"WGS84",45.54964,11.36823,"E30","8","U112","8","mineral","ITALY"
"69","13228",21,42,37,13.8,2,1.5,61,98.4,68.1,"WGS84",45.56794,11.34322,"B55","8","U111","8","mineral","ITALY"
"70","13229",34,41,25,21.6,27,2.4,73.9,304.5,77.6,"WGS84",45.64099,11.26808,"E10","8","U111","8","mineral","ITALY"
"71","13230",42,37,21,76.6,2,5.6,75.3,405.9,66.8,"WGS84",45.58695,11.26688,"C10","8","U120","8","mineral","ITALY"
"72","13231",23,62,16,79.8,3,6.6,0,173.6,36.6,"WGS84",45.7126,11.29516,"C10","8","U120","8","mineral","ITALY"
"73","13232",23,49,28,29.1,27,2.5,57.7,573.5,30.1,"WGS84",45.69274,11.44883,"B16","8","U111","8","mineral","ITALY"
"74","13233",31,46,22,15.9,11,1.8,86.7,783.2,43,"WGS84",45.69013,11.62829,"B16","8","U111","8","mineral","ITALY"
"75","13234",33,59,8,21.5,9,2.1,81.7,431.1,15.6,"WGS84",45.69089,11.57698,"B16","8","U111","8","mineral","ITALY"
"76","13235",29,59,12,23.3,61,2.4,16.1,295.4,36.9,"WGS84",45.3684,11.44028,"E20","8","U111","8","mineral","ITALY"
"77","13236",38,53,9,37.9,93,2.6,0,478,37.8,"WGS84",45.4216,11.4929,"C10","8","U120","8","mineral","ITALY"
"78","13237",27,56,17,20.3,84,2.1,21.4,255.1,67,"WGS84",45.49572,11.36666,"B12","8","U111","8","mineral","ITALY"
"79","13238",38,55,7,19.5,47,2.3,18.2,243.9,46.9,"WGS84",45.38537,11.51727,"B16","8","U111","8","mineral","ITALY"
"80","13239",17,53,30,8.8,2,1.1,42.7,77.4,11.7,"WGS84",45.56476,11.57345,"F00","8","U112","8","mineral","ITALY"
"81","13240",26,61,13,16.5,282,1.3,0,88.6,23.4,"WGS84",45.52795,11.62352,"B16","8","U111","8","mineral","ITALY"
"82","13241",15,63,21,15.3,0,1.6,76.4,399.1,7,"WGS84",45.58537,8.60513,"B33","8","U111","8","mineral","ITALY"
"83","13242",13,29,58,37.8,0,3.1,50,110.9,9.9,"WGS84",45.46143,8.76172,"B17","8","U111","8","mineral","ITALY"
"84","13243",13,59,28,14.6,1,1.4,22.8,254.9,8.7,"WGS84",45.41988,8.42972,"B17","8","U111","8","mineral","ITALY"
"85","13245",14,41,45,37.9,0,3.4,22.6,209.2,8.4,"WGS84",45.58213,8.37518,"C30","8","U120","8","mineral","ITALY"
"86","13247",14,46,41,17.7,0,1.6,69.5,109.1,4.1,"WGS84",45.52912,8.45308,"B17","8","U111","8","mineral","ITALY"
"87","13252",22,68,9,8.8,0,1,0,40.1,8.4,"WGS84",45.54423,8.29924,"B17","8","U111","8","mineral","ITALY"
"88","13253",6,47,47,15.1,1,1.5,15.1,144.2,7.7,"WGS84",45.31285,8.46067,"B17","8","U111","8","mineral","ITALY"
"89","13254",11,52,37,11.9,0,1.4,21.6,58.6,5.5,"WGS84",45.24063,8.46175,"B17","8","U111","8","mineral","ITALY"
"90","13256",7,24,69,34.3,4,3.4,15.6,45.1,18.3,"WGS84",45.65923,7.6805,"E10","8","U111","8","mineral","ITALY"
"91","13263",29,67,4,10.8,136,1.5,0,279.9,24.6,"WGS84",45.10891,8.1096,"E20","8","U111","8","mineral","ITALY"
"92","13264",10,63,26,3,69,0.3,0,82.5,13.8,"WGS84",44.57159,8.32874,"E30","8","U400","8","mineral","ITALY"
"93","13265",35,51,14,14.8,245,1.6,0,169.4,26.7,"WGS84",45.03901,8.23875,"B13","8","U111","8","mineral","ITALY"
"94","13266",40,52,8,11.3,296,1.4,0,280.3,22,"WGS84",44.98573,8.29104,"B11","8","U111","8","mineral","ITALY"
"95","13267",14,75,12,11.5,0,1.4,34.5,85.9,7.3,"WGS84",44.9591,7.8611,"B16","8","U111","8","mineral","ITALY"
"96","13268",18,75,8,13,1,1.4,21,73.7,13.4,"WGS84",44.94187,7.88847,"B16","8","U111","8","mineral","ITALY"
"97","13269",14,35,50,15.7,188,1.6,12,141.8,14.3,"WGS84",44.69822,8.35025,"B82","E10","U111","8","mineral","ITALY"
"98","13270",22,65,12,12.5,47,1.5,0,162,20.6,"WGS84",45.13953,7.82922,"B43","8","U111","8","mineral","ITALY"
"99","13271",32,63,5,8.2,305,0.8,0,225.1,17.8,"WGS84",44.80382,8.19561,"B82","E10","U111","8","mineral","ITALY"
"100","13272",9,42,49,7.8,87,0.9,15,90.1,7.4,"WGS84",44.9645,8.08967,"B16","8","U111","8","mineral","ITALY"
"101","13273",9,23,68,12.6,0,1,0,131.3,7.7,"WGS84",44.9467,8.11511,"C10","8","U120","8","mineral","ITALY"
"102","13274",6,41,53,13.1,36,1.6,0,60.3,11.6,"WGS84",44.89351,8.16746,"B11","8","U111","8","mineral","ITALY"
"103","13275",20,72,8,6.3,0,0.8,10.9,111.9,9.1,"WGS84",44.83373,7.86634,"B74","F00","U111","8","mineral","ITALY"
"104","13276",8,28,64,6.1,0,0.8,40.8,113.6,6.9,"WGS84",44.88523,7.76358,"B16","8","U111","8","mineral","ITALY"
"105","13277",30,66,3,12.6,0,1.6,41.9,106.2,20.1,"WGS84",44.95722,7.73505,"B55","8","U111","8","mineral","ITALY"
"106","13278",23,68,9,7.3,1,0.9,16.1,66.2,12,"WGS84",44.879,8.37039,"E20","8","U111","8","mineral","ITALY"
"107","13279",16,70,14,13.2,1,1.4,10.3,73.6,14.9,"WGS84",44.90782,7.96465,"B11","8","U111","8","mineral","ITALY"
"108","13280",25,71,5,17,165,1.7,0,197,17.3,"WGS84",44.82277,8.24553,"A22","8","U312","U111","mineral","ITALY"
"109","13281",29,57,15,14.3,48,1.6,63,161.8,23.4,"WGS84",45.01344,7.83406,"E10","8","U111","8","mineral","ITALY"
"110","13282",5,25,70,62.8,1,5.6,49.9,93.3,14.5,"WGS84",46.12163,8.30697,"C30","8","U120","8","mineral","ITALY"
"111","13283",21,58,21,11.5,0,1.2,16.9,71.6,8.9,"WGS84",45.43558,8.22629,"B17","8","U111","8","mineral","ITALY"
"112","13284",27,42,31,21.3,10,2,0,38.3,17.3,"WGS84",45.63137,8.09159,"E10","8","U112","8","mineral","ITALY"
"113","13285",32,61,7,14.4,14,1.5,40.7,94.9,21.9,"WGS84",45.44868,7.9447,"B16","8","U111","8","mineral","ITALY"
"114","13286",22,59,19,39,1,2.1,0,54,4.3,"WGS84",45.48487,7.96912,"C10","8","U120","8","mineral","ITALY"
"115","13287",10,57,33,10.7,1,1.2,94.6,53.9,3.6,"WGS84",45.42865,7.86888,"B11","8","U111","8","mineral","ITALY"
"116","13288",11,29,61,45.2,0,3.9,17,215.6,13.8,"WGS84",45.54309,8.19703,"C30","8","U120","8","mineral","ITALY"
"117","13289",20,76,4,30.7,0,3.4,53.5,107.3,20.7,"WGS84",44.85539,10.13895,"E20","8","U111","8","mineral","ITALY"
"118","13290",33,53,13,10.8,264,1.8,41.2,496,22.8,"WGS84",44.71067,10.3401,"B52","8","U111","8","mineral","ITALY"
"119","13294",9,18,73,3.6,176,0.3,0,97.8,12.8,"WGS84",44.66104,10.00567,"E10","8","U111","8","mineral","ITALY"
"120","13297",36,47,17,29.8,60,3.1,0,160.4,30,"WGS84",44.65679,9.73574,"B52","8","U111","8","mineral","ITALY"
"121","13298",27,48,25,20.1,8,2.2,0,198.4,23.1,"WGS84",44.53069,9.76167,"C30","8","U120","8","mineral","ITALY"
"122","13301",7,53,40,34.6,166,2.5,12.3,138.6,23.7,"WGS84",44.47938,10.06073,"C10","8","U120","8","mineral","ITALY"
"123","13302",37,55,9,22.3,289,1.7,15,275.5,22.1,"WGS84",44.44032,10.28829,"E20","8","U111","8","mineral","ITALY"
"124","13303",17,35,48,8.2,109,0.9,0,118.4,13.9,"WGS84",44.3488,10.33722,"C30","8","U120","8","mineral","ITALY"
"125","13308",27,70,3,25.8,0,2.4,40.1,222.7,15.9,"WGS84",44.80137,10.06307,"E20","8","U111","8","mineral","ITALY"
"126","13309",31,60,9,14,229,1.8,15.1,181.3,22.6,"WGS84",44.90908,10.31601,"B52","8","U111","8","mineral","ITALY"
"127","13310",50,47,3,27.2,150,2.4,10.9,358,29.9,"WGS84",44.85503,10.36615,"B11","8","U111","8","mineral","ITALY"
"128","13313",79,19,2,30.4,13,3.1,24.8,378.7,48.7,"WGS84",44.90238,11.22599,"E20","8","U111","8","mineral","ITALY"
"129","13314",32,65,3,12.9,144,1.3,17.5,213.8,20.3,"WGS84",44.81419,11.04749,"B82","E10","U111","8","mineral","ITALY"
"130","13315",53,45,2,15.9,149,2.6,17.7,328.3,13.6,"WGS84",44.86853,11.02315,"B16","8","U111","8","mineral","ITALY"
"131","13316",47,51,2,12.1,151,1.5,0,323.3,27.2,"WGS84",44.76083,10.97071,"B33","8","U111","8","mineral","ITALY"
"132","13317",41,55,5,12.2,108,1.8,13,215.6,25.1,"WGS84",44.65193,11.04439,"B82","F00","U111","8","mineral","ITALY"
"133","13318",25,55,20,22,152,2.4,63.7,336.5,18.9,"WGS84",44.63343,11.06947,"B11","8","U111","8","mineral","ITALY"
"134","13319",34,60,6,12.6,139,1.5,0,241.4,22.2,"WGS84",44.59855,10.968,"B19","8","U111","8","mineral","ITALY"
"135","13321",41,56,3,23.1,129,2.1,0,340.3,25.2,"WGS84",44.85261,10.72005,"B52","8","U111","8","mineral","ITALY"
"136","13322",29,42,29,21.5,101,1.9,67,418.1,21.3,"WGS84",44.74445,10.76884,"B82","E10","U111","8","mineral","ITALY"
"137","13323",44,52,4,15.1,51,2.4,24,355.2,29,"WGS84",44.74348,10.8948,"B16","8","U111","8","mineral","ITALY"
"138","13324",66,30,4,45.8,80,4.3,153.1,872.7,40.8,"WGS84",44.76303,10.69346,"B82","E10","U111","8","mineral","ITALY"
"139","13325",28,61,11,15.1,51,1.7,19.5,185.5,22.2,"WGS84",44.70972,10.56696,"B11","8","U111","8","mineral","ITALY"
"140","13326",26,55,19,12.4,202,1.5,26.9,302.4,17.3,"WGS84",44.60038,10.74179,"B16","8","U111","8","mineral","ITALY"
"141","13327",28,55,17,19.9,215,2,18.2,250.3,21,"WGS84",44.65511,10.69231,"B11","8","U111","8","mineral","ITALY"
"142","13330",30,49,21,13.9,122,1.5,12.6,179,22.5,"WGS84",44.38166,11.01436,"E20","8","U111","8","mineral","ITALY"
"143","13331",40,34,27,17.9,0,1.9,41,180,26.8,"WGS84",44.36531,10.81375,"B55","8","U111","8","mineral","ITALY"
"144","13332",45,41,14,18.4,21,1.9,0,166.4,30.2,"WGS84",44.27581,10.737,"B11","8","U111","8","mineral","ITALY"
"145","13333",49,42,9,26.3,74,2.9,169.6,1266.2,23.9,"WGS84",44.23841,10.91233,"E20","8","U111","8","mineral","ITALY"
"146","13335",42,41,17,42.8,127,2.4,11.1,350.6,29.6,"WGS84",44.38504,10.56355,"B52","8","U111","8","mineral","ITALY"
"147","13338",40,57,3,29.5,157,2.4,75,257.5,21.2,"WGS84",44.82947,11.30069,"D10","8","U112","8","mineral","ITALY"
"148","13339",40,57,2,33.1,174,2.1,0,284.4,22,"WGS84",45.01342,12.16591,"B52","8","U111","8","mineral","ITALY"
"149","13340",14,38,48,6.7,156,0.9,0,41.4,9.9,"WGS84",45.02982,12.24264,"B33","8","U111","8","mineral","ITALY"
"150","13341",29,67,4,12.2,156,1.3,0,127.7,18.4,"WGS84",44.98972,12.41834,"B11","8","U111","8","mineral","ITALY"
"151","13342",20,57,22,15.1,123,1.1,22.7,97.8,19.4,"WGS84",45.06942,12.0669,"B16","8","U111","8","mineral","ITALY"
"152","13343",31,58,11,11.5,109,1,10.4,97.7,22.4,"WGS84",45.07042,12.0158,"B11","8","U111","8","mineral","ITALY"
"153","13344",22,54,23,8.3,102,1,0,107.6,17.7,"WGS84",45.05452,11.86619,"B16","8","U111","8","mineral","ITALY"
"154","13345",20,63,17,10.5,112,1.1,27.3,92.5,16.2,"WGS84",45.05736,11.73576,"B16","8","U111","8","mineral","ITALY"
"155","13346",25,71,4,9,170,0.9,0,82.3,15.3,"WGS84",44.84629,12.38691,"B12","8","U111","8","mineral","ITALY"
"156","13347",11,37,53,11.6,108,1.1,14.4,126.7,12.6,"WGS84",45.06169,11.45764,"B75","E30","U111","8","mineral","ITALY"
"157","13348",54,42,4,19.7,16,2,25.4,207.2,38.4,"WGS84",44.97086,11.50595,"B33","8","U111","8","mineral","ITALY"
"158","13349",65,35,1,22.9,3,2.6,92.4,400.1,39.9,"WGS84",45.04192,11.38067,"B16","8","U111","8","mineral","ITALY"
"159","13350",39,58,3,12.7,123,1.5,32.8,207.2,24.2,"WGS84",45.08258,11.20393,"B16","8","U111","8","mineral","ITALY"
"160","13352",17,51,32,33.9,1,3.5,23,113.1,11.3,"WGS84",45.19027,7.67487,"E20","8","U111","8","mineral","ITALY"
"161","13357",51,40,9,20.5,270,2.5,72.4,1088.6,37.8,"WGS84",44.72925,10.06302,"B52","8","U111","8","mineral","ITALY"
"162","13358",16,47,37,10.9,1,1.1,56.4,102.1,12.4,"WGS84",45.25177,10.24163,"B16","8","U111","8","mineral","ITALY"
"163","13359",28,40,32,37.2,94,2.8,92,447.5,20.8,"WGS84",45.46762,10.37037,"B16","8","U111","8","mineral","ITALY"
"164","13360",7,33,60,28.4,2,1.9,27.5,56.8,5.5,"WGS84",45.86239,10.19219,"C10","8","U120","8","mineral","ITALY"
"165","13361",25,50,26,41.1,0,3.7,39.7,127.6,13.9,"WGS84",45.78788,8.98539,"E20","8","U111","8","mineral","ITALY"
"166","13362",25,47,28,59.1,3,5,0,62.4,12.7,"WGS84",45.91512,9.11178,"C10","8","U111","U120","mineral","ITALY"
"167","13363",19,50,32,61.9,0,5.3,23.3,92.8,20.5,"WGS84",45.95091,9.08536,"C10","8","U400","8","mineral","ITALY"
"168","13364",16,21,63,47.6,0,3.6,15,105.3,6.8,"WGS84",45.89894,9.36943,"C10","8","U400","8","mineral","ITALY"
"169","13365",13,53,34,11.4,0,1.3,0,99.8,8.4,"WGS84",45.42647,8.88994,"E30","8","U112","8","mineral","ITALY"
"170","13366",15,52,32,8.1,0,1,19,47.8,9.9,"WGS84",45.37637,9.37541,"B55","8","U111","8","mineral","ITALY"
"171","13367",17,45,38,79,191,5,11.1,109.1,30.5,"WGS84",45.97951,9.41708,"C20","8","U120","U111","mineral","ITALY"
"172","13368",26,31,42,39.5,15,2.9,15.5,135.5,21.8,"WGS84",46.1343,9.42092,"C10","8","U120","8","mineral","ITALY"
"173","13369",14,23,63,14.6,0,1.8,82.6,153.5,9.3,"WGS84",45.30611,10.01267,"B52","8","U111","8","mineral","ITALY"
"174","13370",17,33,51,9.4,2,1.2,13.2,65.6,7.5,"WGS84",45.41424,9.96171,"B16","8","U111","8","mineral","ITALY"
"175","13371",23,46,32,12.7,0,1.6,57.5,196.8,8.7,"WGS84",45.57646,9.96171,"B82","E10","U111","8","mineral","ITALY"
"176","13372",36,52,12,16.7,0,2,25.3,203.3,17.9,"WGS84",45.55833,10.14076,"B55","8","U111","U150","mineral","ITALY"
"177","13373",28,57,16,27.2,1,3,149.5,587,19.5,"WGS84",45.46755,10.42133,"E20","8","U111","8","mineral","ITALY"
"178","13374",22,46,33,37.1,177,1.7,157,343.4,17.3,"WGS84",45.41413,10.1914,"B16","8","U111","8","mineral","ITALY"
"179","13375",23,45,32,17.4,2,1.9,54.3,276.6,16.6,"WGS84",45.39618,10.14022,"B16","8","U111","8","mineral","ITALY"
"180","13376",21,52,27,17.4,27,1.4,38.5,191.7,16.6,"WGS84",45.15644,11.07926,"B43","8","U111","8","mineral","ITALY"
"181","13377",18,38,43,33.5,231,2.3,147.2,204.3,18.1,"WGS84",45.375676,10.751826,"B11","8","U111","8","mineral","ITALY"
"182","13378",20,32,48,28.7,89,2.6,293.8,208.8,20.7,"WGS84",45.320716,10.853286,"B16","8","U111","8","mineral","ITALY"
"183","13379",8,12,81,23,295,1.4,200.1,249.6,12.3,"WGS84",45.228174,11.131774,"B16","8","U111","8","mineral","ITALY"
"184","13380",37,56,7,30.2,79,3,45,422.7,50.4,"WGS84",45.500044,10.958256,"B82","E10","U111","8","mineral","ITALY"
"185","13381",11,17,73,9.1,28,0.7,85.5,239.8,8.8,"WGS84",45.318694,11.082535,"B42","8","U111","8","mineral","ITALY"
"186","13382",27,39,34,44.1,508,3.5,134.6,296.6,31.2,"WGS84",45.426202,11.135555,"B82","E10","U111","8","mineral","ITALY"
"187","13383",29,57,14,18.3,92,1.8,31,196.2,46.2,"WGS84",45.554568,10.90808,"B82","E10","U111","8","mineral","ITALY"
"188","13384",51,39,10,60.4,32,5.5,106.1,460.3,48.3,"WGS84",45.117759,11.306899,"B11","8","U111","8","mineral","ITALY"
"189","13385",17,44,39,19,76,1.8,31.7,200.7,16.2,"WGS84",45.153817,11.307772,"B71","E10","U111","8","mineral","ITALY"
"190","13386",17,58,25,15.3,151,1.5,70.1,157.9,14.8,"WGS84",45.226866,11.233253,"B32","8","U111","8","mineral","ITALY"
"191","13387",10,54,35,11.7,88,1,29.3,58,11.2,"WGS84",45.242974,11.386135,"B36","8","U111","8","mineral","ITALY"
"192","13388",16,54,30,8.6,3,1.1,0,92.6,13.1,"WGS84",45.388396,11.287849,"B82","E10","U111","8","mineral","ITALY"
"193","13389",29,41,29,89.9,481,7.9,98.9,482.9,39.6,"WGS84",45.461948,11.161794,"B82","E10","U111","8","mineral","ITALY"
"194","13390",23,45,32,20.2,15,1.9,134.4,242.1,46,"WGS84",45.460465,11.289521,"B73","B43","U111","8","mineral","ITALY"
"195","13391",15,34,50,56.9,351,4.3,90.8,466.2,25,"WGS84",45.429265,10.803879,"B82","E10","U111","8","mineral","ITALY"
"196","13392",17,54,30,8.3,0,1.1,43.8,147.6,7.5,"WGS84",45.23343,9.63125,"B33","8","U111","8","mineral","ITALY"
"197","13393",9,22,68,11,121,1,24.5,56.2,8.1,"WGS84",45.28735,9.60551,"B16","8","U111","8","mineral","ITALY"
"198","13394",20,49,31,10.3,2,1.3,29.5,112.9,13.2,"WGS84",45.4669,9.4509,"B16","8","U111","8","mineral","ITALY"
"199","13395",21,51,29,15.3,6,1.7,103.9,226.9,15,"WGS84",45.30519,9.45313,"B16","8","U111","8","mineral","ITALY"
